ID,Age,Experience,Income,ZIP Code,Family,h1,h2,h3,h4
3171,43,16,65,94110,3,13572,20559,17038,30576
3172,39,12,62,91910,3,11494,24163,17163,20747
3173,35,9,23,95670,4,12062,15504,39694,11500
3174,34,10,35,94309,1,13426,19573,41215,68455
3175,49,24,35,94701,4,12594,15041,38487,61568
3176,43,18,74,92009,4,13578,20402,22951,39538
3177,48,24,14,91330,3,11554,24608,29737,22839
3178,30,4,83,91007,2,13316,24310,37490,7438
3179,46,21,71,95814,4,13447,12663,21391,5739
3180,43,17,53,90245,2,10301,19638,23648,37002
3181,27,3,103,92121,2,11272,14264,38815,59605
3182,39,15,109,95827,1,11969,19749,17064,25594
3183,58,33,60,94304,2,14868,24381,21075,17397
3184,44,17,12,94542,3,12579,16355,24214,65544
3185,39,15,141,92354,2,12367,21755,23516,12906
3186,35,10,128,92843,1,10026,17390,38104,40273
3187,41,16,98,95192,3,12435,24187,21426,69013
3188,43,18,41,94035,1,14345,20005,40967,73351
3189,55,25,90,90717,2,11175,16228,43657,17440
3190,32,6,31,92675,1,14864,23499,23694,23125
3191,56,26,74,91335,1,14188,18023,32773,6581
3192,30,5,83,93101,4,12385,20725,32375,45170
3193,65,39,35,94005,1,11149,21094,28899,26008
3194,31,7,140,95616,1,10629,15275,42914,52504
3195,41,15,65,90019,3,12420,19229,39936,17043
3196,55,29,35,90007,3,12200,17087,24838,27354
3197,37,7,73,94043,4,10328,16184,34571,33580
3198,34,10,29,93555,1,14517,21712,22780,39531
3199,34,9,55,92122,4,10084,21003,19359,74170
3200,33,9,20,95521,4,14786,23665,35175,51363
3201,48,23,70,92122,1,13362,16765,23572,49376
3202,28,3,81,92121,4,13222,20284,30446,68584
3203,30,4,25,92173,2,12829,16864,42228,8167
3204,44,20,119,92677,2,14105,23602,28664,72230
3205,61,35,49,90095,4,10727,14480,21271,51433
3206,59,33,38,92407,1,10059,24597,20817,26492
3207,33,7,80,91103,2,13662,13831,32373,40525
3208,56,32,84,93407,1,14409,14971,18909,61482
3209,53,29,61,95032,4,12282,17830,30432,72953
3210,42,16,173,91355,2,11706,19578,19619,32833
3211,43,19,60,94301,2,11409,22424,30006,14605
3212,35,9,83,90277,2,10504,19740,44412,47751
3213,61,35,59,92697,1,12432,21775,27423,60877
3214,39,9,32,90212,3,14176,24901,22709,33682
3215,61,37,33,91775,3,11630,17735,16415,6472
3216,40,15,19,90630,4,12509,17905,31594,52692
3217,34,8,14,95014,4,10273,17392,31322,27124
3218,65,39,94,93022,4,10169,21499,17773,35660
3219,40,16,154,94122,2,14427,21641,29730,4534
3220,39,15,33,92346,1,14664,24584,32631,17482
3221,61,35,28,93302,2,14791,23463,30473,19237
3222,40,16,44,93407,1,14628,22748,19772,18502
3223,49,23,81,93107,2,12613,20221,16677,25736
3224,43,18,29,95126,1,10248,19239,32251,28473
3225,45,21,58,94025,3,12791,19589,27117,49805
3226,52,28,38,95064,4,11939,23743,39803,70251
3227,32,8,82,93943,3,11063,15230,18418,35292
3228,31,7,18,94720,1,11759,14055,23270,52097
3229,27,2,45,94305,2,10589,22797,26893,23036
3230,33,9,64,92507,4,11989,18954,35764,69477
3231,65,40,48,94708,3,13647,13849,42117,56250
3232,62,37,24,90717,1,12029,12589,16382,38861
3233,55,25,65,92093,4,14584,13738,19778,42102
3234,46,20,111,95037,1,12928,15570,33955,21226
3235,37,12,114,91107,3,13058,24618,43764,37092
3236,60,35,39,91711,2,13157,22781,28806,71707
3237,44,14,19,94112,1,10753,22305,16934,25038
3238,35,9,22,94085,3,11329,24338,25943,50076
3239,52,28,49,94928,4,11030,24258,36566,15038
3240,30,4,40,90095,1,10700,12673,30110,57615
3241,62,36,63,93407,1,13843,13094,23918,27412
3242,41,15,55,94305,1,10161,19379,29243,24882
3243,38,14,33,92096,1,11862,15165,35790,27276
3244,52,26,31,92054,4,10815,20329,20099,18213
3245,48,24,24,92624,4,13415,18756,34837,4267
3246,47,22,81,90009,4,11862,23162,21527,7930
3247,41,17,81,95422,1,10929,19075,33965,69488
3248,44,20,113,95032,2,12703,13810,17320,32660
3249,31,6,92,92037,2,11233,16245,16232,19437
3250,50,25,81,92806,1,12610,17578,30263,53759
3251,36,11,101,90212,3,11864,23848,24157,63216
3252,52,26,78,90720,3,12997,17940,16263,66829
3253,62,38,78,92521,2,12477,15049,33314,64791
3254,55,30,35,94025,1,14810,19466,34302,29980
3255,61,37,9,93907,2,11405,17506,20733,10952
3256,34,7,82,95741,4,12466,19055,41535,9267
3257,34,9,41,94305,1,12062,14852,33592,7705
3258,59,35,84,92407,1,12705,13846,18621,61410
3259,41,17,42,91910,4,14451,18966,37093,57641
3260,33,8,54,92251,3,13746,14964,22680,24056
3261,55,30,84,95821,2,12000,18006,28524,29671
3262,64,40,131,91103,1,10977,23170,39998,54732
3263,44,19,85,90024,2,13776,23487,38730,54776
3264,32,8,84,92093,4,11628,19528,15587,26046
3265,67,41,114,95616,4,11036,24536,18414,34848
3266,40,14,61,94612,3,13174,18463,44019,11359
3267,57,31,39,92821,1,13951,22625,27319,33275
3268,59,35,21,95818,2,14807,22365,30711,50009
3269,43,17,111,91423,4,14018,19193,34101,72145
3270,58,34,68,94305,2,10813,23462,41939,25948
3271,50,23,179,94609,4,12463,20930,37075,63913
3272,52,27,93,90291,4,14895,19094,26597,9485
3273,35,9,85,92121,2,10346,18822,20331,67966
3274,40,15,180,90095,1,10061,13039,41427,74875
3275,31,5,110,92123,2,12740,17290,30197,34280
3276,32,8,65,95134,1,14934,16270,34501,3618
3277,55,31,159,92123,1,13620,21524,28186,29177
3278,43,19,81,92121,2,10931,12612,17337,65187
3279,31,6,132,94571,1,13737,22718,21016,11486
3280,26,-1,44,94901,1,10596,15187,20540,55857
3281,58,33,98,90277,1,13032,24238,43054,37076
3282,51,25,62,95014,2,14076,15593,21183,67791
3283,45,21,91,95054,1,14050,23410,29194,17660
3284,56,30,29,92152,4,12778,15178,27648,19861
3285,25,-1,101,95819,4,11419,15002,27805,63203
3286,38,13,65,91706,3,12371,13955,27976,68756
3287,62,36,58,95020,1,10032,18223,20879,20720
3288,39,13,32,90747,2,10270,24694,37189,57458
3289,56,30,140,94122,4,14878,12698,42180,69242
3290,50,25,44,94303,1,13639,20046,17672,42263
3291,52,27,113,92038,1,12255,13174,43673,65866
3292,53,28,38,94998,1,10808,15029,38411,16287
3293,25,-1,13,95616,4,14733,20598,27776,63446
3294,44,20,62,94939,2,12092,20939,17399,37760
3295,42,12,29,93611,3,12723,17237,31022,6318
3296,42,16,141,94960,3,12828,21934,39959,40782
3297,63,37,132,94080,1,14277,18032,26596,22601
3298,57,32,23,93407,1,14260,24826,15656,52434
3299,56,32,11,94110,2,11686,16133,17335,47495
3300,60,34,90,92192,4,13926,19515,33454,49257
3301,62,38,43,92354,1,10070,24387,40730,53880
3302,48,22,59,90086,4,10455,19754,33628,3046
3303,37,11,28,94501,2,12536,16356,17087,46994
3304,55,29,28,94539,2,10122,21419,44669,64825
3305,42,17,108,95120,3,10823,19043,16985,52670
3306,39,13,78,95616,1,10119,18421,21706,31142
3307,47,22,65,90840,1,11241,13004,37081,46110
3308,34,10,25,92038,4,12753,18597,29072,50898
3309,48,23,108,92120,2,10813,14683,39699,50482
3310,52,27,43,94611,4,13690,21159,30750,19981
3311,53,29,95,94720,4,13004,16956,38232,26963
3312,49,25,24,95819,1,11990,16157,19533,68356
3313,47,22,190,94550,2,14578,22185,35323,46377
3314,48,24,24,91950,1,14999,17807,42521,7908
3315,38,13,41,90073,4,13345,17140,32858,67773
3316,48,22,80,94720,3,12758,21338,18639,33442
3317,56,26,63,94501,3,10125,13050,25091,3582
3318,65,41,79,90035,3,11615,17782,32645,73621
3319,46,20,105,90089,4,13617,14549,36859,74863
3320,60,35,153,95136,3,10075,22939,39117,73144
3321,50,25,114,92104,1,14234,17524,41129,54945
3322,41,15,120,94521,1,10909,21335,34337,46578
3323,41,16,104,92008,1,12023,21241,34018,21099
3324,60,35,20,92110,1,11665,14772,40457,53227
3325,57,31,41,91401,1,10498,18170,32260,44212
3326,48,23,35,93302,2,12110,23774,33471,42942
3327,53,27,174,91006,1,10586,19902,35795,11642
3328,42,18,164,93407,1,11005,14133,31833,8192
3329,45,20,22,90230,1,13673,22301,32622,32345
3330,35,10,132,94123,1,14086,15773,42488,24105
3331,34,9,32,95054,4,11145,15019,29509,39182
3332,67,42,21,94607,3,13857,23674,39023,42228
3333,36,9,49,94402,2,12493,22193,21234,38997
3334,37,13,79,91711,4,10079,19317,19897,35960
3335,40,14,30,94720,2,14386,12961,44695,24658
3336,35,10,118,92069,2,10737,18670,31457,33226
3337,60,34,11,94305,4,12616,17007,36776,31681
3338,59,29,61,92008,3,14189,17829,20034,42600
3339,35,9,43,92037,4,10111,20163,20655,70920
3340,27,1,141,95135,4,11679,24196,35631,68196
3341,29,3,54,94104,4,11540,24823,40079,13772
3342,35,9,33,91125,2,14934,13141,35468,48151
3343,38,13,84,91330,3,14463,21221,17339,18259
3344,62,37,125,94801,1,13140,15492,21504,10244
3345,43,19,110,90639,1,13345,19563,44174,72472
3346,35,11,14,94720,4,13869,21089,31299,37392
3347,41,15,65,92037,2,10515,17059,36618,7360
3348,65,41,78,92109,3,14873,17489,40072,7504
3349,61,35,18,94303,3,12896,23493,28183,51692
3350,55,25,95,92407,2,11830,14289,37845,17231
3351,28,3,95,90245,2,12805,17316,31883,39342
3352,52,26,191,92121,1,12121,20892,32171,52619
3353,34,4,19,92521,1,11721,21245,40422,69943
3354,49,23,19,94521,4,12061,22458,19465,61957
3355,42,18,39,92703,1,13577,15858,37530,31848
3356,49,23,93,90036,1,10548,22525,27596,25512
3357,49,23,115,95051,3,11091,23632,19716,29762
3358,32,6,112,94111,1,13177,20025,44541,60500
3359,59,35,40,94536,4,14247,21244,17966,61923
3360,43,19,45,91773,3,12883,24285,35953,39316
3361,48,24,133,90740,1,11980,23695,27774,18061
3362,31,5,85,94117,3,10636,17788,35826,66232
3363,30,4,18,90277,2,14374,15100,21158,30829
3364,58,34,54,93003,4,12416,12972,17668,14829
3365,41,15,41,94143,2,11491,16142,39785,10832
3366,38,8,21,95060,1,13157,17391,37653,46515
3367,33,9,152,90024,1,12696,20726,43488,42937
3368,51,27,53,92122,1,14099,17568,21383,59963
3369,45,18,163,94720,3,11004,19429,26453,56156
3370,34,10,84,95616,4,10300,22033,36097,32908
3371,39,13,59,90033,3,10162,19238,36826,37849
3372,44,18,33,95351,3,14190,13625,32915,2510
3373,55,29,81,94928,4,12791,22332,25775,23712
3374,28,2,182,92660,3,14274,24063,19970,63571
3375,57,31,61,91360,1,13683,13881,27694,19589
3376,43,18,88,90089,4,14105,16379,41759,4585
3377,46,21,170,95136,2,14073,23906,23083,67100
3378,35,10,83,95370,4,12850,22350,38120,49466
3379,25,0,44,94536,4,11313,14515,24197,3862
3380,65,41,83,94305,3,13377,24958,19041,2835
3381,64,38,21,95422,1,10559,22167,25196,12211
3382,39,15,143,91711,1,11176,22231,32189,30511
3383,62,36,103,92182,2,14882,18966,26164,36694
3384,46,22,135,95135,3,10392,24640,43046,9992
3385,36,11,162,94583,1,10285,20339,17991,68182
3386,42,17,73,90089,4,13191,13248,26630,56813
3387,35,10,142,94061,4,14662,18300,21417,32624
3388,63,37,25,94035,2,12885,22555,20386,57942
3389,45,21,115,91320,2,13177,22340,43712,27006
3390,27,3,88,92182,3,13265,17432,36874,48557
3391,29,3,73,94720,3,12540,24092,28067,73079
3392,55,29,94,94109,1,13003,21955,20074,12887
3393,32,7,58,92612,1,12159,19059,35506,63861
3394,37,11,81,95123,3,10719,15972,30663,48515
3395,25,-1,113,90089,4,10289,20071,25955,63037
3396,41,16,35,94061,2,14140,18764,28121,66714
3397,52,28,65,93106,1,12758,23784,15964,27384
3398,31,6,170,94010,2,13827,19807,24661,65982
3399,40,14,62,92028,2,12949,15446,42526,9259
3400,54,29,54,94720,2,13603,19019,24982,12918
3401,48,22,39,94065,1,10096,23850,27775,5287
3402,39,15,28,95818,1,10970,24921,39511,62756
3403,64,40,95,90095,2,14046,22908,37893,28473
3404,54,29,82,94709,3,11648,14553,17017,35458
3405,39,14,21,94303,1,14914,13850,25115,55529
3406,55,30,50,94061,2,14718,23440,27063,55529
3407,42,12,34,92177,3,14379,13164,19222,59196
3408,58,32,19,90405,4,13339,16820,31250,57010
3409,45,21,71,90029,4,13711,13327,22994,12052
3410,29,5,113,95351,2,14637,14593,20573,52245
3411,36,11,9,90230,4,14315,22437,26248,18707
3412,63,37,118,94010,1,10216,22667,15559,24510
3413,55,29,79,90029,4,12446,24056,19446,41634
3414,54,24,72,95123,3,11833,12530,22645,37663
3415,61,36,18,95010,1,11145,22126,40825,4582
3416,36,12,93,90720,2,13769,21059,18041,61940
3417,61,37,62,94111,1,13229,23536,20805,14769
3418,39,12,23,90024,3,12368,18593,44260,25466
3419,57,31,40,91775,3,12845,13329,38343,60707
3420,35,10,34,95503,4,12243,21322,32038,25547
3421,66,41,114,94305,1,14330,22356,22210,38766
3422,49,23,125,90245,1,12872,13788,25675,25811
3423,48,23,41,92677,1,12698,20581,22622,10741
3424,61,35,38,93009,2,11446,16331,27450,45241
3425,44,19,45,94539,4,10447,21065,29997,25229
3426,23,-1,12,91605,4,14946,20406,27011,73250
3427,31,5,115,90025,2,10649,16562,30544,22677
3428,39,15,175,94080,2,13789,13285,20680,22509
3429,45,21,24,93106,1,12569,24590,38820,37021
3430,39,14,28,91320,2,10154,17555,34254,60413
3431,64,38,32,90291,2,11909,12628,20690,21320
3432,64,38,63,94305,2,12965,20225,43106,47651
3433,47,23,32,95370,1,14959,21633,31537,11469
3434,34,9,60,94306,4,14742,23772,26890,57779
3435,56,31,53,95521,2,11282,23779,38635,18870
3436,33,8,58,92037,4,14371,18322,20206,72161
3437,56,29,42,92104,4,10782,12829,23314,47124
3438,57,31,39,94304,4,12496,18287,23810,9209
3439,43,17,72,94806,1,12965,23699,44737,39621
3440,43,17,80,95020,3,13540,15642,17995,63437
3441,26,1,39,95133,4,12615,24671,40811,40735
3442,64,40,18,94309,2,10567,23606,27530,64300
3443,43,18,30,93940,1,10008,20705,44902,43286
3444,44,18,54,90639,1,11656,17610,44086,40926
3445,60,35,128,93101,1,14616,14010,37438,74284
3446,37,13,38,94701,1,11387,15667,31685,61828
3447,56,32,120,90232,1,10517,21308,19683,69985
3448,54,29,25,90747,4,13434,12737,32706,23073
3449,43,18,85,92606,4,14476,12608,37336,66451
3450,57,32,135,90095,3,14310,14017,41643,51377
3451,29,4,14,94590,4,13667,17228,27441,43525
3452,54,30,70,92182,1,13513,21851,17166,30294
3453,61,37,23,94720,3,10326,20323,35026,56206
3454,29,3,31,94709,4,12981,20729,31944,37339
3455,47,21,132,92120,1,13019,21504,16402,33340
3456,43,19,28,93010,3,12800,20045,41689,35840
3457,46,22,125,94536,2,10681,16667,39092,58414
3458,55,31,91,94110,2,13968,23152,15637,53706
3459,48,23,191,95053,2,12258,14829,35524,69189
3460,26,1,88,94025,2,11099,12936,31190,3678
3461,63,37,84,92691,4,14138,23498,39276,74810
3462,57,27,64,92007,3,13657,14482,44419,64101
3463,58,33,28,94608,2,14375,19501,23903,61581
3464,28,3,149,92121,1,11752,19923,29500,30578
3465,61,37,172,92612,4,14999,16574,15972,33570
3466,65,41,42,95616,1,13984,17662,27297,62094
3467,33,6,53,94122,2,14534,20222,24265,74826
3468,63,37,149,90840,2,12935,24641,19100,45761
3469,43,19,113,93933,2,11211,13230,42365,9309
3470,26,2,79,95630,2,13143,22215,44338,61813
3471,57,31,175,90503,2,14359,23687,17625,71109
3472,50,25,38,95503,1,13742,21646,19876,53415
3473,54,27,120,92672,4,11994,19774,22765,70357
3474,59,34,52,92173,4,14981,22756,36802,28353
3475,49,24,42,92121,2,11130,17152,44693,63061
3476,54,30,13,92037,1,11151,18447,20429,20978
3477,65,39,141,90280,2,14337,18097,26215,63960
3478,34,10,131,94024,2,10473,19689,42801,41347
3479,31,6,133,95747,1,14420,12740,23913,71496
3480,31,6,64,94720,2,11533,18526,36849,34443
3481,64,39,49,94591,2,10078,18812,24895,45200
3482,52,26,34,93023,1,11301,19399,22315,25986
3483,57,33,91,95133,1,10040,23953,35713,39172
3484,60,36,195,90066,1,12352,13736,34416,25913
3485,45,18,53,92104,3,13684,20474,38643,69377
3486,39,13,39,92103,2,14261,15647,37226,66026
3487,25,1,20,92806,4,11805,13794,35557,73317
3488,29,4,104,91711,4,11377,16131,35989,28434
3489,40,15,51,94117,2,14867,16191,18598,7915
3490,36,12,154,91320,3,10966,20871,40661,35640
3491,33,9,38,95814,1,10431,17562,35317,63990
3492,51,27,12,92697,2,11781,22193,28376,3498
3493,35,9,28,94546,1,10217,17576,30427,41971
3494,54,28,33,94710,2,10062,20617,39757,41163
3495,29,2,31,91330,4,11167,15152,24222,72378
3496,32,8,44,91401,1,12165,14243,37761,67791
3497,37,13,49,91711,4,13603,21647,22027,28350
3498,55,31,134,92130,2,13944,21485,26555,74963
3499,30,6,182,93561,4,12124,20346,42765,57649
3500,49,23,114,94550,1,10748,14397,27241,22562
3501,51,26,90,94110,1,11617,16344,21792,9168
3502,65,39,105,91380,4,13825,15163,15509,24296
3503,32,8,58,95616,3,14042,17699,37420,25632
3504,29,3,53,95814,4,12656,15871,23812,16587
3505,46,20,15,95370,4,12608,17376,22667,32246
3506,64,39,103,90304,1,10831,13429,36183,33099
3507,27,1,58,95827,4,14255,24184,39362,39793
3508,50,23,83,91791,1,13481,24727,40538,61856
3509,33,9,125,92182,1,10810,15576,23591,26201
3510,38,12,61,91330,3,11669,21343,41908,26664
3511,38,11,69,92124,3,12882,19813,21076,42260
3512,37,11,89,94609,1,11081,14709,19931,50162
3513,46,20,70,90405,4,10977,14928,32851,17443
3514,31,4,39,94501,2,10370,20811,25815,38197
3515,35,9,41,90024,4,12899,16909,33795,60037
3516,50,26,148,94143,2,10868,16271,32958,40846
3517,45,21,38,93943,3,13450,19267,30916,23391
3518,30,6,95,94234,1,12520,21743,34221,34615
3519,60,36,129,95039,2,12541,21142,19110,16462
3520,31,5,84,94720,4,12691,15609,29748,10335
3521,60,35,29,92126,3,15000,18040,28983,44626
3522,36,10,30,91711,2,10383,15566,33527,29419
3523,64,40,90,94028,2,13706,16819,34900,33022
3524,29,4,150,91302,1,14773,18137,34066,60173
3525,58,33,15,94583,4,11954,15802,30708,10961
3526,59,34,13,96651,4,11333,23617,41817,55250
3527,58,33,9,95008,2,13374,21296,22316,49179
3528,35,10,24,95054,4,12070,20702,21656,36983
3529,43,17,41,90210,3,14017,21363,29513,67490
3530,33,7,25,94132,4,13037,20604,16948,50580
3531,54,28,49,90073,4,11820,24084,39088,73123
3532,38,12,58,94542,3,12856,13100,18026,35292
3533,38,12,141,94022,2,14941,23231,31301,26545
3534,57,32,50,94545,4,11921,18754,32489,8737
3535,34,10,61,95006,3,11360,17597,44237,51543
3536,52,27,65,92104,1,13273,16992,31300,37287
3537,50,24,112,94005,1,14709,15630,43024,47794
3538,60,34,19,92093,3,11545,21092,23359,45645
3539,26,0,23,93561,1,12624,13528,38530,56896
3540,56,30,60,91380,1,10116,19230,17642,27458
3541,39,15,30,94305,4,12153,16500,40755,26183
3542,45,20,144,92106,4,14637,17838,36620,32847
3543,30,5,118,92182,4,11922,21662,35537,58534
3544,37,11,194,94303,2,12116,16809,36333,67151
3545,45,19,109,92037,3,12009,22950,38216,21407
3546,48,22,174,95827,1,11712,20480,18813,56973
3547,65,40,34,94720,1,13095,21364,34103,59567
3548,46,20,84,92354,3,14563,24696,29865,56827
3549,40,16,41,91107,1,11244,18134,16648,10226
3550,33,7,92,90840,3,10414,16180,25783,43391
3551,40,10,19,94609,1,10324,17713,22846,44383
3552,60,35,55,92807,3,11169,18186,34546,19826
3553,51,27,22,93106,4,11140,14031,35918,17072
3554,41,16,155,95070,1,12908,18455,37862,5283
3555,37,13,72,92407,4,14807,19093,44425,67415
3556,35,9,81,91107,1,10736,13117,44282,13061
3557,35,11,30,94303,1,13991,24484,23931,41179
3558,46,20,54,90755,4,13927,13340,28808,22381
3559,60,34,60,94065,3,12841,13659,39315,6945
3560,51,25,68,94065,1,14282,17807,26334,7518
3561,31,5,65,94591,4,11482,24771,17635,37750
3562,30,6,31,94720,3,14401,16132,24790,60986
3563,32,8,169,94596,1,10851,20916,21240,68579
3564,53,27,139,94998,1,11009,19942,32018,6989
3565,33,7,29,94720,1,10802,17793,18775,46154
3566,40,15,43,92120,2,14850,24771,22160,58826
3567,57,33,80,92064,2,14083,14073,41089,18846
3568,51,26,43,91040,1,13703,24832,22840,12254
3569,30,4,194,93407,2,14242,17756,31034,42511
3570,41,15,24,92130,2,14134,19459,42703,24583
3571,54,29,32,91107,2,10242,24113,31247,47913
3572,42,18,153,93955,3,10851,13444,34800,74946
3573,30,6,30,90245,1,13620,17441,40750,39734
3574,60,36,165,90095,3,12509,14232,23889,55231
3575,56,30,64,95123,3,12154,22362,40741,33859
3576,63,38,15,94305,4,14113,14504,31487,10511
3577,56,30,70,90245,3,12162,24881,24614,30085
3578,39,9,32,91016,3,13355,14877,29626,67063
3579,29,5,128,91302,2,14555,22471,39350,9651
3580,28,2,84,94305,1,10514,22077,29365,50582
3581,41,16,62,94553,2,13547,14369,39530,43646
3582,28,4,33,91330,3,10397,16385,31281,45979
3583,49,25,65,92354,1,14546,20022,17559,52586
3584,30,3,33,95112,4,14127,13588,37004,54188
3585,63,37,15,92121,1,10732,22855,42722,53301
3586,45,18,45,92037,3,11711,19459,28697,51725
3587,40,15,132,94131,2,12850,23493,22197,24779
3588,28,4,29,94080,3,11817,20533,16711,74540
3589,62,38,65,91768,1,10814,23294,44711,12792
3590,38,12,52,92807,2,13315,22046,39689,61904
3591,32,7,64,92630,2,13919,24002,27521,37132
3592,58,32,73,94109,2,12096,12797,32899,26117
3593,33,3,20,94704,1,11617,21562,32894,11759
